STT,Danh mục các loại tài sản tài chính,Giá trị mua theo số kế toán,Giá trị hợp lý,Số dư chênh lệch đánh giá lại cuối năm,Số dư chênh lệch đánh giá lại đầu năm,Đơn vị tính: VND Chênh lệch thuần điều chỉnh số kế toán trong năm
1,Loại FVTPL,4.503.658.322.749,4.263.610.960.357,(240.047.362.392),(251.077.817.608),11.030.455.216
1,Cổ phiếu và chứng khoán niêm yết,1.623.567.774.767,1.395.651.230.940,(227.916.543.827),(238.337.192.966),10.420.649.139
1,ELC,191.015.095.516,52.902.913.180,(138.112.182.336),(123.428.070.565),(14.684.111.771)
1,GEX,132.827.558.855,104.727.985.650,(28.099.573.205),(59.553.921.116),31.454.347.911
1,DBC,253.101.130.155,233.814.891.600,(19.286.238.555),(25.703.806.078),6.417.567.523
1,FPT,159.446.563.013,178.218.144.500,18.771.581.487,(21.135.197.553),39.906.779.040
1,HPG,178.647.180.878,182.628.981.000,3.981.800.122,(14.127.503.875),18.109.303.997
1,MBB,72.715.536.508,69.127.156.800,(3.588.379.708),(3.734.373.915),145.994.207
1,OPC,163.914.646.949,157.071.600.000,(6.843.046.949),5.451.108.996,(12.294.155.945)
1,Cổ phiếu và chứng khoán niêm yết khác,471.900.062.893,417.159.558.210,(54.740.504.683),3.894.571.140,(58.635.075.823)
2,Cổ phiếu niêm yết cho hoạt động phòng ngừa rủi ro của chứng quyền,147.825.259.973,148.166.359.500,341.099.527,-,341.099.527
2,MBB,24.218.098.386,23.022.979.200,(1.195.119.186),-,(1.195.119.186)
2,FPT,25.783.439.996,28.818.914.300,3.035.474.304,-,3.035.474.304
2,HPG,18.404.132.189,18.814.335.000,410.202.811,-,410.202.811
2,REE,15.912.611.872,15.723.708.000,(188.903.872),-,(188.903.872)
2,VNM,33.601.112.644,32.003.715.000,(1.597.397.644),-,(1.597.397.644)
2,VIC,3.829.766.027,3.798.450.000,(31.316.027),-,(31.316.027)
2,VJC,10.515.409.420,10.788.098.000,272.688.580,-,272.688.580
2,VHM,15.560.689.439,15.196.160.000,(364.529.439),-,(364.529.439)
