Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước
,I. LƯU CHUYẾN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
01,Lợi nhuận trước thuếĐiều chỉnh cho các khoản:Khấu hao tài sản cố định hữu hình và bất động sản đầu tư,"13, 14",1.047.227.401.932,811.539.933.682
02,Lợi nhuận trước thuếĐiều chỉnh cho các khoản:Khấu hao tài sản cố định hữu hình và bất động sản đầu tư,"13, 14",39.457.088.131,39.803.508.880
03,(Hoàn nhập)/trích lập các khoản dự phòng,"13, 14",(21.952.306.313),226.832.209
04,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,"13, 14",-,1.610.155
05,Lãi từ hoạt động đầu tư,"13, 14",(91.546.563.432),(431.772.792.808)
06,Chi phí lãi vay,26,200.751.707.293,106.963.449.754
08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,1.173.937.327.611,526.762.541.872
09,Tăng các khoản phải thu,,(949.635.634.140),(428.899.747.843)
10,(Tăng)/giảm hàng tồn kho,,(270.206.770.671),32.641.792.756
11,"Tăng các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",,605.558.766.081,208.428.305.059
12,Tăng chỉ phí trả trước,,(18.183.942.004),(41.830.276.810)
14,Tiền lãi vay đã trả,,(207.096.211.688),(86.731.541.215)
15,Thuế thu nhập doanh nghiệp đã nộp,18,(204.735.338.191),(149.651.288.625)
16,Tiền thu khác cho hoạt động kinh doanh,18,22.100.000,-
20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,129.660.296.998,60.719.785.194
,II. LƯU CHUYẾN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
21,"Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",,(62.074.851.215),(94.145.215.209)
22,"Tiền thu do thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",,-,1.080.000.000
23,"Tiền chỉ cho vay, mua các công cụ nợ của đơn vị khác",,(119.186.943.534),(606.782.533.777)
24,"Tiền thu hồi cho vay, bán lại công cụ nợ của đơn vị khác",,10.302.500.883,17.350.811.579
26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,6.780.000.000,52.250.000.000
27,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,9.372.322.513,7.077.246.731
30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(154.806.971.353),(623.169.690.676)
