Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước
,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
01,Lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:,,2.587.957.674.792,1.326.858.369.340
02,"Khấu hao tài sản cố định hữu hình,bất động sản đầu tư và hao mòn tài sản cố định vô hình (bao gồm phân bổ lợi thế thương mại)",35,736.862.688.827,316.393.732.182
03,Các khoản dự phòng,,32.511.740.503,21.117.837.451
04,Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,6.800.000.000,20.405.107.410
05,Lãi từ hoạt động đầu tư,35,(2.028.977.206.756),(962.271.412.993)
06,Chi phí lãi vay và chi phí phát hành trái phiếu,29,1.252.384.236.423,1.248.473.410.725
08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,2.587.539.133.789,1.970.977.044.115
09,Giảm các khoản phải thu,,620.413.411.586,413.348.273.987
10,Giảm hàng tồn kho,,1.361.969.841.575,735.577.161.434
11,"Giảm các khoản phải trả (không kể lãi vay phải trả, thuê thu nhập doanh nghiệp phải nộp)",,(1.892.289.303.292),(3.114.901.527.812)
12,Tăng chi phí trả trước,,(1.040.744.181.058),(27.277.361.402)
14,Tiền lãi vay đã trả,,(1.807.084.150.688),(1.374.139.729.334)
15,Thuế thu nhập doanh nghiệp đã nộp,,(313.737.922.111),(191.131.293.554)
20,Lưu chuyển tiền thuần sử dụng vào hoạt động kinh doanh,,(483.933.170.199),(1.587.547.432.566)
,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,,,
21,"Tiền chi để mua sẵn, xây dựng lài sẵn cố định (TSCĐ) và các tài sản dài hạn khác",35,(1.458.764.059.417),(2.946.355.253.193)
22,"Tiền thu do thanh lý, nhượng bán TSCĐ và các tài sẵn dài hạn khác",,2.067.949.805,25.209.521.377
23,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,-,(395.744.000.000)
24,"Tiền thu hồi cho vay, bán lại công cụ nợ của đơn vị khác",,159.000.000.000,2.901.276.682.000
25,Tiền chi đầu tư góp vốn vào đơn vị khác (trừ đi tiền thu về),35,(680.354.867.382),(4.930.493.148.143)
26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác (trừ đi tiền do đơn vị bị thanh lý năm giữ),35,3.858.189.859.192,605.302.896.515
27,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,682.909.048.965,512.952.668.024
30,Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động đầu tư,,2.563.047.931.163,(4.227.850.633.420)
,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
31,"Tiền thu từ phát hành cổ phiếu, nhận góp vốn của chủ sở hữu",,5.133.054.044.980,2.152.567.470.000
33,Tiền thu từ đi vay,,213.170.400.000,9.672.445.000.000
34,Tiền trả nợ gốc vay,,(5.320.331.951.312),(6.145.931.011.836)
36,Cổ tức đã trả cho chủ sở hữu,,(803.701.500.000),(546.637.650.000)
40,Lưu chuyển tiền thuần (sử dụng vào)/từ hoạt động tài chính,,(777.809.006.332),5.132.443.808.164
