Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước
,"I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản: Khấu hao và hao mòn tài sản cố định và phân bổ lợi thế thuong mại 11, 12, 13","I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản: Khấu hao và hao mòn tài sản cố định và phân bổ lợi thế thuong mại 11, 12, 13",529.184.460.902,1.642.639.473.740
01,"I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản: Khấu hao và hao mòn tài sản cố định và phân bổ lợi thế thuong mại 11, 12, 13","I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản: Khấu hao và hao mòn tài sản cố định và phân bổ lợi thế thuong mại 11, 12, 13",529.184.460.902,1.642.639.473.740
02,"I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản: Khấu hao và hao mòn tài sản cố định và phân bổ lợi thế thuong mại 11, 12, 13","I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản: Khấu hao và hao mòn tài sản cố định và phân bổ lợi thế thuong mại 11, 12, 13",529.184.460.902,1.642.639.473.740
03,"I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản: Khấu hao và hao mòn tài sản cố định và phân bổ lợi thế thuong mại 11, 12, 13","I. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản: Khấu hao và hao mòn tài sản cố định và phân bổ lợi thế thuong mại 11, 12, 13",529.184.460.902,1.642.639.473.740
04,Các khoản dự phòng Chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ,Các khoản dự phòng Chênh lệch tỷ giá hồi đoái do đánh giá lại các khoản mục tiên tệ có gốc ngoại tệ,1.019.509.865.101 (22.226.292.468),705.280.876.622 21.765.234.299
05,Lãi từ hoạt động đầu tư,Lãi từ hoạt động đầu tư,51.970.945.978 (120.258.368.345),7.247.689.692 (23.207.483.003)
06,Chi phí lãi vay,26,811.669.226.449,482.275.637.847
08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,2.269.849.837.617 (182.952.388.012),2.836.001.429.197 (1.940.119.982.438)
09,Tăng các khoản phải thu,Tăng các khoản phải thu,2.269.849.837.617 (182.952.388.012),2.836.001.429.197 (1.940.119.982.438)
10,Giảm (tăng) hàng tồn kho,Giảm (tăng) hàng tồn kho,2.250.342.628.951 (2.703.521.975.220),(4.062.359.549.579)
11,Giảm (tăng) các khoản phải trả,Giảm (tăng) các khoản phải trả,(52.185.353.089),1.990.194.619.701
12,Tăng chi phí trả trước,Tăng chi phí trả trước,(808.818.426.065),(104.000.439.171)
14,Tiền lãi vay đã trả,Tiền lãi vay đã trả,(808.818.426.065),(470.782.599.301)
15,Thuế thu nhập doanh nghiệp đã nộp,19,(178.069.805.583),(340.323.719.741)
17,Tiền chi khác cho hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,(94.659.631.874),(82.041.727.870)
20,Lưu chuyển tiền thuần tử (sử dụng vào) hoạt động kinh doanh,Lưu chuyển tiền thuần tử (sử dụng vào) hoạt động kinh doanh,499.984.886.725,(2.173.431.969.202)
,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,
21,Tiền chi mua sắm tài sản cố định,Tiền chi mua sắm tài sản cố định,(2.723.711.086.859),(4.016.935.385.411)
22,Tiền thu do thanh lý tài sản cố định,Tiền thu do thanh lý tài sản cố định,171.567.456.975,49.677.813.863
23,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",(28.430.682.932),-
24,"Tiền thu hồi cho vay, bán lại công cụ nợ của đơn vị khác","Tiền thu hồi cho vay, bán lại công cụ nợ của đơn vị khác",29.000.000.000,-
25,Tiền chi đầu tư góp vốn vào đơn vị khác,Tiền chi đầu tư góp vốn vào đơn vị khác,(3.672.266.449),(27.450.000.000)
26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,155.996.581.583,-
27,Tiền lãi đã nhận,Tiền lãi đã nhận,5.714.196.627,700.711.525
30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,(2.393.535.801.055),(3.994.006.860.023)
