Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước
,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
01,Lợi nhuận trước thuếĐiều chỉnh cho các khoản:Khẩu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hìnhCác khoản dự phòng/(hoàn nhập dự phòng)Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay,,378.859.922.581,350.357.453.099
02,Lợi nhuận trước thuếĐiều chỉnh cho các khoản:Khẩu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hìnhCác khoản dự phòng/(hoàn nhập dự phòng)Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay,"10,11,12",20.657.248.492,20.933.545.250
03,Lợi nhuận trước thuếĐiều chỉnh cho các khoản:Khẩu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hìnhCác khoản dự phòng/(hoàn nhập dự phòng)Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay,"10,11,12",19.859.602.208,(1.301.877.860)
04,Lợi nhuận trước thuếĐiều chỉnh cho các khoản:Khẩu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hìnhCác khoản dự phòng/(hoàn nhập dự phòng)Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay,"10,11,12",194.083.418,51.334.027
05,Lợi nhuận trước thuếĐiều chỉnh cho các khoản:Khẩu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hìnhCác khoản dự phòng/(hoàn nhập dự phòng)Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay,"10,11,12",(401.445.172.963),(425.190.392.258)
06,Lợi nhuận trước thuếĐiều chỉnh cho các khoản:Khẩu hao tài sản cố định hữu hình và bất động sản đầu tư và hao mòn tài sản cố định vô hìnhCác khoản dự phòng/(hoàn nhập dự phòng)Lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay,"10,11,12",-,59.276.751
08,"Lợi nhuận/(lỗ) từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm/(tăng) các khoản phải thuGiảm hàng tồn kho(Giảm)/tăng các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)Giảm/(tăng) chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh",17,18.125.683.736,(55.090.660.991)(17.080.428.171)
09,"Lợi nhuận/(lỗ) từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm/(tăng) các khoản phải thuGiảm hàng tồn kho(Giảm)/tăng các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)Giảm/(tăng) chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh",17,26.552.988.947,21.005.193.728
10,"Lợi nhuận/(lỗ) từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm/(tăng) các khoản phải thuGiảm hàng tồn kho(Giảm)/tăng các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)Giảm/(tăng) chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệp đã nộpTiền chi khác cho hoạt động kinh doanh",17,105.882.496.531,21.005.193.728
