Giấy chứng nhậnđăng ký doanh nghiệp,Số 3700381324 do Sở Tài chính Thành phố Hồ Chí Minh (trướcđầy là Sở Kế hoạch và Đầu tư Tĩnh Bình Dương) cấp lần đầu ngày8 tháng 8 năm 2001 và Giấy chứng nhận đăng ký doanh nghiệpthay đổi lần thứ 45 ngày 4 tháng 8 năm 2025.,Số 3700381324 do Sở Tài chính Thành phố Hồ Chí Minh (trướcđầy là Sở Kế hoạch và Đầu tư Tĩnh Bình Dương) cấp lần đầu ngày8 tháng 8 năm 2001 và Giấy chứng nhận đăng ký doanh nghiệpthay đổi lần thứ 45 ngày 4 tháng 8 năm 2025.
Hội đồng Quản trị,Ông Lê Phước VũÔng Trần Ngọc ChuÔng Trần Quốc TríÔng Lý Văn XuânÔng Đình Việt DuyÔng Nguyễn Văn Luân,Chủ tịchPhó Chủ tịch Thương trực - Điều hànhThành viên không điều hànhThành viên không điều hànhThành viên độc lậpThành viên độc lập
Ủy ban Kiểm toàn,Ông Nguyễn Văn LuânÔng Đình Việt DuyÔng Lý Văn Xuân,Chủ tịchThành viênThành viên
Ban Tổng Giám đốc,Ông Vũ Văn ThanhÔng Nguyễn Ngọc HuyÔng Hoàng Đức HuyÔng Trần Quốc PhạmÔng Nguyễn Tân HòaÔng Nguyễn Minh PhúcÔng Trần Thành NamÔng Trần Đình Tài,Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốc(từ ngày 10 tháng 7 năm 2025)Quyền Phó Tổng Giám đốc(dền ngày 10 tháng 7 năm 2025)
Ban Tổng Giám đốc,Ông Nguyễn Lê Mạnh Tùng,Phó Tổng Giám đốc(từ ngày 1 tháng 12 năm 2025)Quyền Phó Tổng Giám đốc(dền ngày 1 tháng 12 năm 2025)
Ban Tổng Giám đốc,Ông Nguyễn Trần Đại,Phó Tổng Giám đốc(từ ngày 1 tháng 12 năm 2025)Quyền Phó Tổng Giám đốc(dền ngày 1 tháng 12 năm 2025)
Ban Tổng Giám đốc,Ông Cao Quảng Sang,Quyền Phó Tổng Giám đốc(từ ngày 24 tháng 2 năm 2025)
Ban Tổng Giám đốc,Ông Phạm Định,Quyền Phó Tổng Giám đốc(dền ngày 15 tháng 4 năm 2025)
Người đại diệntheo pháp luật,Ông Lê Phước VũÔng Trần Ngọc ChuÔng Vũ Văn Thanh,Chủ tịch Hội đồng Quản trịPhó Chủ tịch Hội đồng Quản trịTổng Giám đốc
Trụ sở chính,"Số 9, Đại lộ Thống Nhất, Khu Công nghiệp Sống Thần II,Phường Di An, Thành phố Hồ Chí Minh, Việt Nam","Số 9, Đại lộ Thống Nhất, Khu Công nghiệp Sống Thần II,Phường Di An, Thành phố Hồ Chí Minh, Việt Nam"
Công ty kiểm toàn,Công ty TNHH PwC (Việt Nam),Công ty TNHH PwC (Việt Nam)
