Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước
,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
01,Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:,,429.805.270.364,31.792.036.173
02,Khâu hao và hao mòn,"12, 13, 14",29.152.031.108,27.017.641.946
03,Hoàn nhập dự phòng,,-,(37.295.358)
04,Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,(2.624.444.769),(13.773.327)
05,Lãi từ hoạt động đầu tư,,(152.389.377.253),(302.115.162.602)
06,Chi phí lãi vay và phát hành trái phiếu,26,178.228.238.135,135.537.786.018
08,Lợi nhuận (lỗ) từ hoạt động kinh doanh trước thay đổi vốn lưu động,,482.171.717.585,(107.818.767.150)
09,Giảm (tăng) các khoản phải thu,,451.904.452.567,(529.501.587.681)
10,Tăng hàng tồn kho,,(330.064.449.987),(448.038.300.760)
11,Tăng các khoản phải trả,,24.289.600.328,852.668.494.871
12,Tăng chi phí trả trước,,(19.554.067.409),(122.594.798.792)
14,Tiền lãi vay đã trả,,(157.071.964.034),(109.542.228.762)
15,Thuế thu nhập doanh nghiệp đã nộp,20,(7.137.424.929),(57.453.419.749)
20,Lưu chuyển tiền thuần từ (sử dụng vào) hoạt động kinh doanh,,444.537.864.121,(522.280.608.023)
,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
21,"Tiền chi để mua sắm, xây dựng tài sản cố định",,(168.352.623.133),(92.943.577.058)
22,Tiền thu từ thanh lý tài sản cố định và bất động sản đầu tư,,294.086.397.917,23.856.502.593
23,Chi tiền gửi ngân hàng có kỳ hạn và cho vay,,(1.439.050.824.060),(455.296.982.992)
24,Tiền thu hồi từ tiền gửi có kỳ hạn và cho vay,,530.330.763.000,322.951.051.034
25,Tiền chi đầu tư góp vốn vào đơn vị khác,,(426.807.640.066),(668.030.000.000)
26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,-,44.100.000.000
27,"Lãi tiền gửi, lãi cho vay và cổ tức nhận được",,20.808.951.838,164.603.714.647
30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(1.188.984.974.504),(660.759.291.776)
